is_vuln,num_commits,num_unique_authors,file_age,midnight_commits,risky_commits,seldom_contributors,num_lines,commit_frequency,busy_file,extension_0,extension_1,extension_2,extension_3,extension_4,extension_5,extension_6,extension_7,extension_8,extension_9,extension_10
0,16,8,1077,1,0,4,399,0.0149,0,0,0,0,0,1,1,1,1,1,0,1
0,3,2,1077,0,0,1,127,0.0028,0,0,0,0,0,1,1,1,1,1,0,1
0,3,2,1077,0,0,1,14,0.0028,0,0,0,0,0,1,1,1,1,1,0,1
0,24,8,1077,0,0,6,450,0.0223,0,0,0,0,0,1,1,1,1,1,0,1
0,3,2,1077,0,0,1,58,0.0028,0,0,0,1,0,1,0,1,0,0,1,0
0,3,2,1077,0,0,1,38,0.0028,0,0,1,0,1,1,1,0,1,0,0,1
0,4,1,993,0,0,0,99,0.004,0,0,1,0,1,1,1,0,1,0,0,1
0,3,2,1077,0,0,1,244,0.0028,0,0,0,0,0,1,1,1,1,1,0,1
0,2,2,943,0,0,0,37,0.0021,0,0,0,1,0,1,0,1,0,0,1,0
0,4,3,1077,0,0,2,18,0.0037,0,0,0,0,0,1,1,1,0,1,0,1
0,1,1,716,0,0,0,52,0.0014,0,0,0,0,0,1,1,1,1,1,0,1
0,1,1,716,0,0,0,53,0.0014,0,0,0,0,0,1,1,1,1,1,0,1
0,1,1,716,0,0,0,100,0.0014,0,0,0,0,0,1,1,1,1,1,0,1
0,1,1,716,0,0,0,100,0.0014,0,0,0,0,0,1,1,1,1,1,0,1
0,1,1,716,0,0,0,209,0.0014,0,0,0,0,0,1,1,1,1,1,0,1
0,1,1,716,0,0,0,207,0.0014,0,0,0,0,0,1,1,1,1,1,0,1
0,1,1,716,0,0,0,207,0.0014,0,0,0,0,0,1,1,1,1,1,0,1
0,1,1,716,0,0,0,214,0.0014,0,0,0,0,0,1,1,1,1,1,0,1
0,1,1,716,0,0,0,207,0.0014,0,0,0,0,0,1,1,1,1,1,0,1
0,1,1,716,0,0,0,207,0.0014,0,0,0,0,0,1,1,1,1,1,0,1
0,1,1,716,0,0,0,209,0.0014,0,0,0,0,0,1,1,1,1,1,0,1
0,1,1,716,0,0,0,209,0.0014,0,0,0,0,0,1,1,1,1,1,0,1
0,1,1,716,0,0,0,35,0.0014,0,0,0,0,0,1,1,1,1,1,0,1
0,1,1,716,0,0,0,40,0.0014,0,0,0,0,0,1,1,1,1,1,0,1
0,1,1,716,0,0,0,46,0.0014,0,0,0,0,0,1,1,1,1,1,0,1
0,1,1,716,0,0,0,36,0.0014,0,0,0,0,0,1,1,1,1,1,0,1
0,1,1,716,0,0,0,43,0.0014,0,0,0,0,0,1,1,1,1,1,0,1
0,1,1,716,0,0,0,17,0.0014,0,0,0,0,0,1,1,1,1,1,0,1
0,3,2,1077,0,0,1,161,0.0028,0,0,0,0,0,1,1,1,1,1,0,1
0,3,2,1077,0,0,1,20,0.0028,0,0,0,0,0,1,1,1,1,1,0,1
0,3,2,1077,0,0,1,81,0.0028,0,0,0,0,0,1,1,1,1,1,0,1
0,3,2,1077,0,0,1,6,0.0028,0,0,0,0,0,1,1,1,1,1,0,1
0,1,1,706,0,0,0,35,0.0014,0,0,0,0,0,1,1,1,1,1,0,1
0,2,1,706,0,0,0,66,0.0028,0,0,0,0,0,1,1,1,1,1,0,1
0,2,1,706,0,0,0,41,0.0028,0,0,0,0,0,1,1,1,1,1,0,1
0,2,1,706,0,0,0,36,0.0028,0,0,0,0,0,1,1,1,1,1,0,1
0,4,4,706,0,0,0,5850,0.0057,0,0,0,0,0,1,1,1,1,1,0,1
0,1,1,706,0,0,0,17,0.0014,0,0,0,0,0,1,1,1,1,1,0,1
0,2,1,706,0,0,0,17,0.0028,0,0,0,0,0,1,1,1,1,1,0,1
0,2,1,706,0,0,0,78,0.0028,0,0,0,0,0,1,1,1,1,1,0,1
0,2,1,706,0,0,0,44,0.0028,0,0,0,0,0,1,1,1,1,1,0,1
0,2,1,706,0,0,0,29,0.0028,0,0,0,0,0,1,1,1,1,1,0,1
0,2,1,706,0,0,0,17,0.0028,0,0,0,0,0,1,1,1,1,1,0,1
0,1,1,705,0,0,0,30,0.0014,0,0,0,0,0,1,1,1,1,1,0,1
0,1,1,705,0,0,0,179,0.0014,0,0,0,0,0,1,1,1,1,1,0,1
0,1,1,705,0,0,0,65,0.0014,0,0,0,0,0,1,1,1,1,1,0,1
0,1,1,705,0,0,0,39,0.0014,0,0,0,0,0,1,1,1,1,1,0,1
0,1,1,705,0,0,0,52,0.0014,0,0,0,0,0,1,1,1,1,1,0,1
0,1,1,705,0,0,0,28,0.0014,0,0,0,0,0,1,1,1,1,1,0,1
0,3,2,1077,0,0,1,16,0.0028,0,0,0,0,0,1,1,1,1,1,0,1
0,3,2,1077,0,0,1,33,0.0028,0,0,0,0,0,1,1,1,1,1,0,1
0,3,2,1077,0,0,1,34,0.0028,0,0,0,0,0,1,1,1,1,1,0,1
0,3,2,1077,0,0,1,35,0.0028,0,0,0,0,0,1,1,1,1,1,0,1
0,1,1,881,0,0,0,18,0.0011,0,0,0,0,0,1,1,1,1,1,0,1
0,1,1,881,0,0,0,9,0.0011,0,0,0,0,0,1,1,1,1,1,0,1
0,3,2,1077,0,0,1,53,0.0028,0,0,0,0,0,1,1,1,1,1,0,1
0,1,1,705,0,0,0,42,0.0014,0,0,0,0,0,1,1,1,1,1,0,1
0,1,1,705,0,0,0,44,0.0014,0,0,0,0,0,1,1,1,1,1,0,1
0,1,1,705,0,0,0,44,0.0014,0,0,0,0,0,1,1,1,1,1,0,1
0,1,1,705,0,0,0,26,0.0014,0,0,0,0,0,1,1,1,1,1,0,1
0,1,1,705,0,0,0,29,0.0014,0,0,0,0,0,1,1,1,1,1,0,1
0,1,1,705,0,0,0,17,0.0014,0,0,0,0,0,1,1,1,1,1,0,1
0,6,3,972,0,0,1,6,0.0062,0,0,0,0,0,1,1,1,0,1,0,1
1,10,3,782,2,0,2,167,0.0128,0,0,0,1,0,1,0,0,0,1,1,0
1,8,4,1286,1,0,2,100,0.0062,0,0,0,1,0,1,0,0,0,1,1,0
1,8,4,533,0,0,1,181,0.015,0,0,0,1,0,1,0,0,0,1,1,0
1,13,5,931,0,0,3,0,0.013999999999999999,0,0,0,1,0,1,0,0,0,1,1,0
1,79,10,982,3,0,6,648,0.0804,1,0,0,1,0,1,0,0,0,1,1,0
1,39,9,1099,1,0,7,258,0.0355,0,0,0,1,0,1,0,0,0,1,1,0
1,5,2,491,0,0,1,78,0.0102,0,0,0,1,0,1,0,0,0,1,1,0
1,4,3,561,2,0,2,29,0.0071,0,0,0,1,0,1,0,0,0,1,1,0
1,15,3,986,2,0,2,0,0.0152,0,0,0,1,0,1,0,0,0,1,1,0
1,3,3,835,0,0,0,71,0.0036,0,0,0,1,0,1,0,0,0,1,1,0
1,2,1,825,0,0,0,176,0.0024,0,0,0,1,0,1,0,0,0,1,1,0
1,7,3,617,2,0,2,51,0.0113,0,0,0,1,0,1,0,0,0,1,1,0
1,21,7,1218,0,0,3,81,0.0172,0,0,0,1,0,1,0,0,0,1,1,0
1,6,3,1286,1,0,1,67,0.0047,0,0,0,1,0,1,0,0,0,1,1,0
1,8,4,1286,0,0,1,0,0.0062,0,0,0,1,0,1,0,0,0,1,1,0
1,12,5,1286,0,0,2,0,0.0093,0,0,0,1,0,1,0,0,0,1,1,0
1,9,5,1094,0,0,2,48,0.0082,0,0,0,1,0,1,0,0,0,1,1,0
1,3,3,1094,0,0,0,43,0.0027,0,0,0,1,0,1,0,0,0,1,1,0
1,6,3,999,1,0,1,0,0.006,0,0,0,1,0,1,0,0,0,1,1,0
1,5,3,985,0,0,2,48,0.0051,0,0,0,1,0,1,0,0,0,1,1,0
1,12,5,590,3,0,2,117,0.0203,0,0,0,1,0,1,0,0,0,1,1,0
1,6,2,841,1,0,1,43,0.0071,0,0,0,1,0,1,0,0,0,1,1,0
1,7,3,982,2,0,2,34,0.0071,0,0,0,1,0,1,0,0,0,1,1,0
1,4,2,1077,1,0,1,54,0.0037,0,0,0,1,0,1,0,0,0,1,1,0
1,6,4,1086,0,0,2,38,0.0055,0,0,0,1,0,1,0,0,0,1,1,0
1,4,3,1045,0,0,2,147,0.0038,0,0,0,1,0,1,0,0,0,1,1,0
1,7,3,841,0,0,2,68,0.0083,0,0,0,1,0,1,0,0,0,1,1,0
1,42,10,1286,0,0,8,356,0.0327,1,0,0,1,0,1,0,0,0,1,1,0
1,28,6,799,0,0,5,236,0.035,0,0,0,1,0,1,0,0,0,1,1,0
1,10,4,1000,1,0,3,0,0.01,0,0,0,1,0,1,0,0,0,1,1,0
1,3,2,1001,1,0,1,54,0.003,0,0,0,1,0,1,0,0,0,1,1,0
1,4,2,999,0,0,1,70,0.004,0,0,0,1,0,1,0,0,0,1,1,0
1,23,4,533,5,0,2,198,0.0432,0,0,0,1,0,1,0,0,0,1,1,0
1,13,5,1099,2,0,3,267,0.0118,0,0,0,1,0,1,0,0,0,1,1,0
1,16,5,841,4,0,3,274,0.019,0,0,0,1,0,1,0,0,0,1,1,0
1,5,2,680,1,0,1,240,0.0074,0,0,0,1,0,1,0,0,0,1,1,0
1,9,3,630,2,0,2,175,0.0143,0,0,0,1,0,1,0,0,0,1,1,0
1,11,3,567,2,0,2,197,0.0194,0,0,0,1,0,1,0,0,0,1,1,0
1,38,9,1286,2,0,7,0,0.0295,0,0,0,1,0,1,0,0,0,1,1,0
1,33,8,982,1,0,7,105,0.0336,0,0,0,1,0,1,0,0,0,1,1,0
1,3,2,271,0,0,1,362,0.0111,0,0,0,1,0,1,0,0,0,1,1,0
1,2240,22,1286,221,0,21,724,1.7418,1,0,1,0,1,1,1,0,1,0,0,1
1,5,3,951,0,0,1,0,0.0053,0,0,1,0,0,1,0,1,0,0,0,0
1,4,2,1286,0,0,1,0,0.0031,0,0,1,0,0,1,0,1,0,0,0,0
1,205,20,1069,11,0,14,1177,0.1918,1,0,0,1,0,1,0,0,1,1,0,0
1,79,17,1009,3,0,14,606,0.0783,1,0,0,1,0,1,0,0,1,1,0,0
1,2,1,250,0,0,0,35,0.008,0,0,0,1,0,1,0,0,1,1,0,0
1,30,7,701,2,0,5,378,0.0428,0,0,0,1,0,1,0,0,1,1,0,0
1,14,3,476,1,0,2,256,0.0294,0,0,0,1,0,1,0,0,1,1,0,0
1,27,6,517,3,0,4,451,0.0522,0,0,0,1,0,1,0,0,1,1,0,0
1,1,1,1064,0,0,0,0,0.0009,0,0,0,1,0,1,0,0,1,1,0,0
1,3,3,1112,0,0,0,0,0.0027,0,0,0,1,0,1,0,0,1,1,0,0
1,1,1,1112,0,0,0,0,0.0009,0,0,0,1,0,1,0,0,1,1,0,0
1,3,3,1112,0,0,0,0,0.0027,0,0,0,1,0,1,0,0,1,1,0,0
1,1,1,1112,0,0,0,0,0.0009,0,0,0,1,0,1,0,0,1,1,0,0
1,3,3,1112,0,0,0,0,0.0027,0,0,0,1,0,1,0,0,1,1,0,0
1,1,1,1112,0,0,0,0,0.0009,0,0,0,1,0,1,0,0,1,1,0,0
1,3,3,1112,0,0,0,0,0.0027,0,0,0,1,0,1,0,0,1,1,0,0
1,1,1,1112,0,0,0,0,0.0009,0,0,0,1,0,1,0,0,1,1,0,0
1,3,3,1112,0,0,0,0,0.0027,0,0,0,1,0,1,0,0,1,1,0,0
1,1,1,1112,0,0,0,0,0.0009,0,0,0,1,0,1,0,0,1,1,0,0
1,3,3,1112,0,0,0,0,0.0027,0,0,0,1,0,1,0,0,1,1,0,0
1,1,1,1112,0,0,0,0,0.0009,0,0,0,1,0,1,0,0,1,1,0,0
1,4,4,1112,0,0,0,0,0.0036,0,0,0,1,0,1,0,0,1,1,0,0
1,2,2,1112,0,0,0,0,0.0018,0,0,0,1,0,1,0,0,1,1,0,0
1,3,3,1112,0,0,0,0,0.0027,0,0,0,1,0,1,0,0,1,1,0,0
1,1,1,1112,0,0,0,0,0.0009,0,0,0,1,0,1,0,0,1,1,0,0
1,1,1,1112,0,0,0,0,0.0009,0,0,0,1,0,1,0,0,1,1,0,0
1,3,3,1112,0,0,0,0,0.0027,0,0,0,1,0,1,0,0,1,1,0,0
1,1,1,1112,0,0,0,0,0.0009,0,0,0,1,0,1,0,0,1,1,0,0
1,3,3,1112,0,0,0,0,0.0027,0,0,0,1,0,1,0,0,1,1,0,0
1,1,1,1112,0,0,0,0,0.0009,0,0,0,1,0,1,0,0,1,1,0,0
1,3,3,1112,0,0,0,0,0.0027,0,0,0,1,0,1,0,0,1,1,0,0
1,8,1,706,0,0,0,68,0.0113,0,0,0,1,0,1,0,0,1,1,0,0
1,1,1,793,0,0,0,1,0.0013,0,0,0,1,0,1,0,0,1,1,0,0
1,8,4,1286,0,0,2,0,0.0062,0,0,0,1,0,1,0,0,1,1,0,0
1,4,3,1049,0,0,2,0,0.0038,0,0,0,1,0,1,0,0,1,1,0,0
1,1,1,1049,0,0,0,0,0.001,0,0,0,1,0,1,0,0,1,1,0,0
1,6,4,1085,0,0,3,0,0.0055,0,0,0,1,0,1,0,0,1,1,0,0
1,2,2,1085,0,0,0,0,0.0018,0,0,0,1,0,1,0,0,1,1,0,0
1,6,4,1085,0,0,3,0,0.0055,0,0,0,1,0,1,0,0,1,1,0,0
1,2,2,1085,0,0,0,0,0.0018,0,0,0,1,0,1,0,0,1,1,0,0
1,5,4,1101,0,0,3,6,0.0045,0,0,0,1,0,1,0,0,1,1,0,0
1,6,2,1286,0,0,1,0,0.0047,0,0,0,1,0,1,0,0,1,1,0,0
1,152,18,766,6,0,11,1621,0.1984,1,0,0,1,0,1,0,0,1,1,0,0
1,27,7,148,1,0,5,613,0.1824,0,0,0,1,0,1,0,0,1,1,0,0
1,115,11,646,8,0,9,928,0.17800000000000002,1,0,0,1,0,1,0,0,1,1,0,0
1,83,10,644,5,0,7,425,0.1289,1,0,0,1,0,1,0,0,1,1,0,0
1,88,15,1100,2,0,10,547,0.08,1,0,0,1,0,1,0,0,1,1,0,0
1,5,3,250,1,0,1,24,0.02,0,0,0,1,0,1,0,0,1,1,0,0
1,23,9,1091,2,0,7,195,0.0211,0,0,0,1,0,1,0,0,1,1,0,0
1,9,3,495,0,0,2,19,0.0182,0,0,1,0,1,1,1,0,1,0,0,1
1,3,3,533,0,0,0,0,0.0056,0,0,1,0,1,1,1,0,1,0,0,1
1,9,6,1286,1,0,4,0,0.006999999999999999,0,0,1,0,1,1,1,0,1,0,0,1
1,5,2,533,1,0,1,0,0.0094,0,0,1,0,1,1,1,0,1,0,0,1
1,10,3,495,0,0,2,23,0.0202,0,0,1,0,1,1,1,0,1,0,0,1
1,2,2,533,1,0,0,0,0.0038,0,0,1,0,1,1,1,0,1,0,0,1
1,11,4,533,0,0,3,25,0.0206,0,0,1,0,1,1,1,0,1,0,0,1
1,1,1,294,0,0,0,70,0.0034,0,0,0,1,0,1,0,0,1,1,0,0
0,1,1,444,1,0,0,10,0.0023,0,0,0,1,0,1,0,0,0,1,1,0
0,3,2,511,0,0,1,18,0.0059,0,0,0,1,0,1,0,0,0,1,1,0
0,1,1,232,0,0,0,5,0.0043,0,0,0,1,0,1,0,0,0,1,1,0
0,1,1,721,0,0,0,5,0.0014,0,0,0,1,0,1,0,0,0,1,1,0
0,1,1,943,0,0,0,5,0.0011,0,0,0,1,0,1,0,0,0,1,1,0
0,1,1,135,1,0,0,34,0.0074,0,0,0,1,0,1,0,0,0,1,1,0
0,2,2,692,0,0,0,32,0.0029,0,0,0,1,0,1,0,0,0,1,1,0
0,1,1,568,0,0,0,32,0.0018,0,0,0,1,0,1,0,0,0,1,1,0
0,9,2,1286,3,0,1,22,0.006999999999999999,0,0,0,1,0,1,0,0,0,1,1,0
0,7,2,1286,2,0,1,49,0.0054,0,0,0,1,0,1,0,0,0,1,1,0
0,1,1,314,0,0,0,56,0.0032,0,0,0,1,0,1,0,0,0,1,1,0
0,22,6,986,3,0,4,155,0.0223,0,0,0,1,0,1,0,0,0,1,1,0
0,4,2,411,0,0,1,25,0.0097,0,0,0,1,0,1,0,0,0,1,1,0
0,11,4,1013,2,0,3,51,0.0109,0,0,0,1,0,1,0,0,0,1,1,0
0,5,3,849,2,0,2,45,0.0059,0,0,0,1,0,1,0,0,0,1,1,0
0,3,2,1076,2,0,1,161,0.0028,0,0,0,1,0,1,0,0,0,1,1,0
0,1,1,1106,0,0,0,19,0.0009,0,0,0,1,0,1,0,0,0,1,1,0
0,4,2,678,3,0,1,54,0.0059,0,0,0,1,0,1,0,0,0,1,1,0
0,1,1,567,0,0,0,39,0.0018,0,0,0,1,0,1,0,0,0,1,1,0
0,15,8,996,0,0,6,92,0.0151,0,0,0,1,0,1,0,0,0,1,1,0
0,1,1,904,1,0,0,6,0.0011,0,0,0,1,0,1,0,0,0,1,1,0
0,1,1,986,0,0,0,6,0.001,0,0,0,1,0,1,0,0,0,1,1,0
0,2,1,316,0,0,0,52,0.0063,0,0,0,1,0,1,0,0,0,1,1,0
0,8,6,985,0,0,4,185,0.0081,0,0,0,1,0,1,0,0,0,1,1,0
0,2,2,677,0,0,0,116,0.003,0,0,0,1,0,1,0,0,0,1,1,0
0,1,1,306,0,0,0,46,0.0033,0,0,0,1,0,1,0,0,0,1,1,0
0,1,1,286,0,0,0,31,0.0035,0,0,0,1,0,1,0,0,0,1,1,0
0,3,1,825,0,0,0,97,0.0036,0,0,0,1,0,1,0,0,0,1,1,0
0,1,1,237,0,0,0,39,0.0042,0,0,0,1,0,1,0,0,0,1,1,0
0,1,1,372,0,0,0,40,0.0027,0,0,0,1,0,1,0,0,0,1,1,0
0,1,1,372,1,0,0,88,0.0027,0,0,0,1,0,1,0,0,0,1,1,0
0,2,2,237,0,0,0,46,0.0084,0,0,0,1,0,1,0,0,0,1,1,0
0,1,1,135,1,0,0,237,0.0074,0,0,0,1,0,1,0,0,0,1,1,0
0,1,1,392,1,0,0,43,0.0026,0,0,0,1,0,1,0,0,0,1,1,0
0,1,1,328,1,0,0,137,0.003,0,0,0,1,0,1,0,0,0,1,1,0
0,8,4,394,1,0,2,861,0.0203,0,0,0,1,0,1,0,0,0,1,1,0
0,7,3,993,2,0,2,134,0.006999999999999999,0,0,0,1,0,1,0,0,0,1,1,0
0,1,1,727,0,0,0,15,0.0014,0,0,0,1,0,1,0,0,0,1,1,0
0,1,1,772,0,0,0,10,0.0013,0,0,0,1,0,1,0,0,0,1,1,0
0,1,1,838,0,0,0,6,0.0012,0,0,0,1,0,1,0,0,0,1,1,0
0,6,3,814,2,0,1,55,0.0074,0,0,0,1,0,1,0,0,0,1,1,0
0,1,1,112,0,0,0,54,0.0089,0,0,0,1,0,1,0,0,0,1,1,0
0,1,1,301,0,0,0,61,0.0033,0,0,0,1,0,1,0,0,0,1,1,0
0,1,1,98,0,0,0,45,0.0102,0,0,0,1,0,1,0,0,0,1,1,0
0,1,1,281,0,0,0,83,0.0036,0,0,0,1,0,1,0,0,0,1,1,0
0,1,1,1051,0,0,0,86,0.001,0,0,0,1,0,1,0,0,0,1,1,0
0,1,1,291,0,0,0,64,0.0034,0,0,0,1,0,1,0,0,0,1,1,0
0,1,1,202,0,0,0,67,0.005,0,0,0,1,0,1,0,0,0,1,1,0
0,6,4,1045,0,0,2,98,0.0057,0,0,0,1,0,1,0,0,0,1,1,0
0,4,2,468,2,0,0,79,0.0085,0,0,0,1,0,1,0,0,0,1,1,0
0,1,1,1052,0,0,0,56,0.001,0,0,0,1,0,1,0,0,0,1,1,0
0,1,1,264,0,0,0,158,0.0038,0,0,0,1,0,1,0,0,0,1,1,0
0,1,1,1050,0,0,0,65,0.001,0,0,0,1,0,1,0,0,0,1,1,0
0,3,3,1050,0,0,0,50,0.0029,0,0,0,1,0,1,0,0,0,1,1,0
0,2,1,265,0,0,0,318,0.0075,0,0,0,1,0,1,0,0,0,1,1,0
0,1,1,294,0,0,0,89,0.0034,0,0,0,1,0,1,0,0,0,1,1,0
0,3,1,247,0,0,0,91,0.0121,0,0,0,1,0,1,0,0,0,1,1,0
0,1,1,253,0,0,0,66,0.004,0,0,0,1,0,1,0,0,0,1,1,0
0,1,1,260,0,0,0,94,0.0038,0,0,0,1,0,1,0,0,0,1,1,0
0,6,4,531,3,0,3,197,0.0113,0,0,0,1,0,1,0,0,0,1,1,0
0,1,1,279,0,0,0,94,0.0036,0,0,0,1,0,1,0,0,0,1,1,0
0,3,3,1048,0,0,0,172,0.0029,0,0,0,1,0,1,0,0,0,1,1,0
0,1,1,252,0,0,0,84,0.004,0,0,0,1,0,1,0,0,0,1,1,0
0,1,1,252,0,0,0,66,0.004,0,0,0,1,0,1,0,0,0,1,1,0
0,1,1,267,0,0,0,45,0.0037,0,0,0,1,0,1,0,0,0,1,1,0
0,2,2,1049,0,0,0,310,0.0019,0,0,0,1,0,1,0,0,0,1,1,0
0,1,1,288,0,0,0,59,0.0035,0,0,0,1,0,1,0,1,0,0,1,0
0,4,1,311,0,0,0,25,0.0129,0,0,0,1,0,1,0,1,0,0,1,0
0,1,1,238,0,0,0,22,0.0042,0,0,0,1,0,1,0,1,0,0,1,0
0,1,1,279,0,0,0,60,0.0036,0,0,0,1,0,1,0,1,0,0,1,0
0,1,1,286,0,0,0,18,0.0035,0,0,0,1,0,1,0,1,0,0,1,0
0,1,1,292,0,0,0,9,0.0034,0,0,0,1,0,1,0,1,0,0,1,0
0,1,1,358,0,0,0,9,0.0028,0,0,1,0,1,1,1,0,1,0,0,1
0,10,4,1286,0,0,2,61,0.0078,0,0,0,1,0,1,0,1,0,0,1,0
0,73,17,1286,8,0,12,45,0.0568,1,0,1,0,1,1,1,0,1,0,0,1
0,1,1,646,0,0,0,62,0.0015,0,0,0,1,0,1,0,1,0,1,1,0
0,1,1,646,0,0,0,13,0.0015,0,0,0,1,0,0,0,1,1,0,1,0
0,1,1,646,0,0,0,62,0.0015,0,0,1,0,1,1,1,0,1,0,0,1
0,1,1,296,0,0,0,43,0.0034,0,0,0,1,0,1,0,0,1,1,0,0
0,20,4,656,3,0,2,238,0.0305,0,0,0,1,0,1,0,0,1,1,0,0
0,7,4,1031,1,0,3,56,0.0068,0,0,0,1,0,1,0,0,1,1,0,0
0,9,4,142,0,0,3,258,0.0634,0,0,0,1,0,1,0,0,1,1,0,0
0,2,1,181,0,0,0,107,0.011000000000000001,0,0,0,1,0,1,0,0,1,1,0,0
0,2,2,727,1,0,0,40,0.0028,0,0,0,1,0,1,0,0,1,1,0,0
0,3,1,182,0,0,0,28,0.0165,0,0,0,1,0,1,0,0,1,1,0,0
0,153,21,1112,2,0,16,1929,0.1376,1,0,0,1,0,1,1,0,1,0,0,1
0,1,1,1106,0,0,0,3,0.0009,0,0,0,1,0,1,1,0,1,0,0,1
0,1,1,456,0,0,0,4,0.0022,0,0,1,0,1,1,1,0,1,0,0,1
0,1,1,456,0,0,0,5,0.0022,0,0,0,1,0,1,0,0,1,1,0,0
0,4,2,1101,0,0,1,20,0.0036,0,0,1,0,1,1,1,0,1,0,0,1
0,24,11,1101,1,0,8,28,0.0218,1,0,0,1,0,0,0,1,1,0,1,0
0,5,3,1286,0,0,2,11,0.0039,0,0,1,0,1,1,1,0,1,0,0,1
0,1,1,782,0,0,0,11,0.0013,0,0,1,0,1,1,1,0,1,0,0,1
0,1,1,782,0,0,0,69,0.0013,0,0,1,0,1,1,1,0,1,0,0,1
0,3,2,1010,0,0,1,7,0.003,0,0,1,0,1,1,1,0,1,0,0,1
0,89,13,1093,2,0,8,254,0.0814,1,0,0,1,0,1,0,0,1,1,0,0
0,8,3,162,0,0,2,10,0.0494,0,0,0,1,0,1,1,0,1,0,0,1
0,2,1,1015,0,0,0,6,0.002,0,0,1,0,1,1,1,0,1,0,0,1
0,10,3,1015,1,0,2,27,0.0099,0,0,0,1,0,1,0,0,1,1,0,0
0,1,1,786,0,0,0,84,0.0013,0,0,1,0,1,1,1,0,1,0,0,1
0,1,1,786,0,0,0,4,0.0013,0,0,1,0,1,1,1,0,1,0,0,1
0,1,1,786,0,0,0,94,0.0013,0,0,0,1,0,1,0,1,0,1,1,0
0,1,1,708,0,0,0,10,0.0014,0,0,1,0,1,1,1,0,1,0,0,1
0,38,7,708,2,0,4,677,0.0537,0,0,0,1,0,1,1,0,1,0,0,1
0,1,1,810,0,0,0,10,0.0012,0,0,1,0,1,1,1,0,1,0,0,1
0,9,5,810,0,0,4,169,0.0111,0,0,0,1,0,1,1,0,1,0,0,1
0,5,2,1101,0,0,1,3,0.0045,0,0,1,0,1,1,1,0,1,0,0,1
0,16,8,1111,0,0,4,64,0.0144,0,0,0,1,0,1,1,0,1,0,0,1
0,111,14,1091,3,0,9,216,0.1017,1,0,0,1,0,0,0,1,1,0,1,0
0,3,3,1100,0,0,0,59,0.0027,0,0,1,0,1,1,1,0,1,0,0,1
0,9,6,1259,0,0,4,7,0.0071,0,0,1,0,1,1,1,0,1,0,0,1
0,4,2,1100,0,0,1,3,0.0036,0,0,1,0,1,1,1,0,1,0,0,1
0,3,1,982,0,0,0,5,0.0031,0,0,1,0,1,1,1,0,1,0,0,1
0,1,1,980,0,0,0,0,0.001,0,0,0,1,0,1,0,0,1,1,0,0
0,8,4,980,2,0,1,48,0.0082,0,0,0,1,0,0,0,1,1,0,1,0
0,2,1,987,0,0,0,6,0.002,0,0,1,0,1,1,1,0,1,0,0,1
0,4,2,1091,0,0,1,10,0.0037,0,0,1,0,1,1,1,0,1,0,0,1
0,1,1,1080,0,0,0,6,0.0009,0,0,1,0,1,1,1,0,1,0,0,1
0,21,7,135,3,0,4,272,0.1556,0,0,0,1,0,1,1,0,1,0,0,1
0,39,15,1092,1,0,9,66,0.0357,1,0,0,1,0,0,0,1,1,0,1,0
0,16,6,1091,0,0,4,312,0.0147,0,0,1,0,1,1,1,0,1,0,0,1
0,32,11,1091,2,0,9,47,0.0293,1,0,0,1,0,0,0,1,1,0,1,0
0,7,3,1092,0,0,2,6,0.0064,0,0,1,0,1,1,1,0,1,0,0,1
0,22,9,1092,0,0,7,118,0.0201,0,0,1,0,1,1,1,0,1,0,0,1
0,16,7,994,2,0,5,289,0.0161,0,0,0,1,0,1,0,0,1,1,0,0
0,9,4,1166,0,0,2,11,0.0077,0,0,1,0,1,1,1,0,1,0,0,1
0,1,1,786,0,0,0,5,0.0013,0,0,1,0,1,1,1,0,1,0,0,1
0,2,1,1114,0,0,0,4,0.0018,0,0,1,0,1,1,1,0,1,0,0,1
0,27,7,688,1,0,6,161,0.0392,0,0,0,1,0,0,0,1,1,0,1,0
0,7,4,691,0,0,3,154,0.0101,0,0,1,0,1,1,1,0,1,0,0,1
0,1,1,691,0,0,0,5,0.0014,0,0,1,0,1,1,1,0,1,0,0,1
0,28,5,681,3,0,4,252,0.0411,0,0,0,1,0,1,0,0,1,1,0,0
0,3,2,903,0,0,1,11,0.0033,0,0,1,0,1,1,1,0,1,0,0,1
0,1,1,251,0,0,0,6,0.004,0,0,1,0,1,1,1,0,1,0,0,1
0,9,4,1051,0,0,2,106,0.0086,0,0,0,1,0,1,1,0,1,0,0,1
0,1,1,839,0,0,0,11,0.0012,0,0,1,0,1,1,1,0,1,0,0,1
0,3,1,252,0,0,0,11,0.0119,0,0,1,0,1,1,1,0,1,0,0,1
0,42,9,205,4,0,6,784,0.2049,0,0,0,1,0,0,0,1,1,0,1,0
0,1,1,646,0,0,0,7,0.0015,0,0,1,0,1,1,1,0,1,0,0,1
0,7,4,378,1,0,2,90,0.0185,0,0,0,1,0,1,0,0,1,1,0,0
0,3,1,378,1,0,0,27,0.0079,0,0,0,1,0,0,0,1,1,0,1,0
0,17,2,644,3,0,1,97,0.0264,0,0,0,1,0,0,0,1,1,0,1,0
0,44,12,1078,2,0,8,206,0.0408,1,0,0,1,0,1,0,0,1,1,0,0
